country_code,country_name,year,age_group,sex,migrant_pop,total_pop_2019,data_used,un_development_lvl,oecd_member,total_pop_2020
716,Zimbabwe,2015,0-4,both sexes,8676,2138028,B R,Less Developed Regions,FALSE,2097448
716,Zimbabwe,2015,5-9,both sexes,12692,2174142,B R,Less Developed Regions,FALSE,2210712
716,Zimbabwe,2015,10-14,both sexes,17401,1862085,B R,Less Developed Regions,FALSE,1921060
716,Zimbabwe,2015,15-19,both sexes,22140,1594438,B R,Less Developed Regions,FALSE,1638895
716,Zimbabwe,2015,20-24,both sexes,27094,1350444.9999999998,B R,Less Developed Regions,FALSE,1377829
716,Zimbabwe,2015,25-29,both sexes,33467,1112456,B R,Less Developed Regions,FALSE,1105162
716,Zimbabwe,2015,30-34,both sexes,39884,999531.0000000001,B R,Less Developed Regions,FALSE,994874
716,Zimbabwe,2015,35-39,both sexes,44158,863256.0000000001,B R,Less Developed Regions,FALSE,872602
716,Zimbabwe,2015,40-44,both sexes,44751,710934,B R,Less Developed Regions,FALSE,737527
716,Zimbabwe,2015,45-49,both sexes,41371,494840.00000000006,B R,Less Developed Regions,FALSE,520294.99999999994
716,Zimbabwe,2015,50-54,both sexes,35359,376150,B R,Less Developed Regions,FALSE,389420
716,Zimbabwe,2015,55-59,both sexes,28902,298640.00000000006,B R,Less Developed Regions,FALSE,308669
716,Zimbabwe,2015,60-64,both sexes,23333,233999,B R,Less Developed Regions,FALSE,240442
716,Zimbabwe,2015,65-69,both sexes,9816,176757,B R,Less Developed Regions,FALSE,184973
716,Zimbabwe,2015,70-74,both sexes,3926,111609,B R,Less Developed Regions,FALSE,114658
716,Zimbabwe,2015,75+,both sexes,5896,148158,B R,Less Developed Regions,FALSE,148361
716,Zimbabwe,2015,Total,both sexes,398866,14645467.999999996,B R,Less Developed Regions,FALSE,14862927
716,Zimbabwe,2015,0-4,male,4062,1074621,B R,Less Developed Regions,FALSE,1054557
716,Zimbabwe,2015,5-9,male,5956,1091141,B R,Less Developed Regions,FALSE,1109514
716,Zimbabwe,2015,10-14,male,8196,932720.9999999999,B R,Less Developed Regions,FALSE,962699
716,Zimbabwe,2015,15-19,male,10816,793043.9999999999,B R,Less Developed Regions,FALSE,816706
716,Zimbabwe,2015,20-24,male,14156,654640,B R,Less Developed Regions,FALSE,672142
716,Zimbabwe,2015,25-29,male,18776,503772,B R,Less Developed Regions,FALSE,503568
716,Zimbabwe,2015,30-34,male,23589,434226.99999999994,B R,Less Developed Regions,FALSE,430306
716,Zimbabwe,2015,35-39,male,27111,387568,B R,Less Developed Regions,FALSE,388501
716,Zimbabwe,2015,40-44,male,28091,329033,B R,Less Developed Regions,FALSE,339915
716,Zimbabwe,2015,45-49,male,26021,228325,B R,Less Developed Regions,FALSE,239524
716,Zimbabwe,2015,50-54,male,21756,172399.99999999997,B R,Less Developed Regions,FALSE,179077
716,Zimbabwe,2015,55-59,male,16890,129979.99999999999,B R,Less Developed Regions,FALSE,135632
716,Zimbabwe,2015,60-64,male,12480,96013,B R,Less Developed Regions,FALSE,99465
716,Zimbabwe,2015,65-69,male,4741,68364,B R,Less Developed Regions,FALSE,71649
716,Zimbabwe,2015,70-74,male,1897,41184,B R,Less Developed Regions,FALSE,42336
716,Zimbabwe,2015,75+,male,2841,46320,B R,Less Developed Regions,FALSE,46419
716,Zimbabwe,2015,Total,male,227379,6983352.999999999,B R,Less Developed Regions,FALSE,7092010
716,Zimbabwe,2015,0-4,female,4614,1063399,B R,Less Developed Regions,FALSE,1042891.0000000001
716,Zimbabwe,2015,5-9,female,6736,1082994.0000000002,B R,Less Developed Regions,FALSE,1101198
716,Zimbabwe,2015,10-14,female,9205,929358.9999999999,B R,Less Developed Regions,FALSE,958361
716,Zimbabwe,2015,15-19,female,11324,801391.9999999999,B R,Less Developed Regions,FALSE,822189
716,Zimbabwe,2015,20-24,female,12938,695804,B R,Less Developed Regions,FALSE,705687
716,Zimbabwe,2015,25-29,female,14691,608689,B R,Less Developed Regions,FALSE,601594
716,Zimbabwe,2015,30-34,female,16295,565307,B R,Less Developed Regions,FALSE,564568
716,Zimbabwe,2015,35-39,female,17047,475690,B R,Less Developed Regions,FALSE,484101
716,Zimbabwe,2015,40-44,female,16660,381904,B R,Less Developed Regions,FALSE,397612
716,Zimbabwe,2015,45-49,female,15350,266515.99999999994,B R,Less Developed Regions,FALSE,280771
716,Zimbabwe,2015,50-54,female,13603,203750.99999999997,B R,Less Developed Regions,FALSE,210343
716,Zimbabwe,2015,55-59,female,12012,168662,B R,Less Developed Regions,FALSE,173037
716,Zimbabwe,2015,60-64,female,10853,137988,B R,Less Developed Regions,FALSE,140977
716,Zimbabwe,2015,65-69,female,5075,108393,B R,Less Developed Regions,FALSE,113324
716,Zimbabwe,2015,70-74,female,2029,70426.99999999999,B R,Less Developed Regions,FALSE,72322
716,Zimbabwe,2015,75+,female,3055,101845,B R,Less Developed Regions,FALSE,101942
716,Zimbabwe,2015,Total,female,171487,7662119.999999999,B R,Less Developed Regions,FALSE,7770917
724,Spain,2019,0-4,both sexes,37214,2016208,B,More Developed Regions,TRUE,1990096
724,Spain,2019,5-9,both sexes,98723,2324269,B,More Developed Regions,TRUE,2244391
724,Spain,2019,10-14,both sexes,169958,2472283,B,More Developed Regions,TRUE,2497954
724,Spain,2019,15-19,both sexes,279700,2210118,B,More Developed Regions,TRUE,2238123
724,Spain,2019,20-24,both sexes,428282,2265087,B,More Developed Regions,TRUE,2255909
724,Spain,2019,25-29,both sexes,546980,2387097,B,More Developed Regions,TRUE,2361690
724,Spain,2019,30-34,both sexes,643001,2716399,B,More Developed Regions,TRUE,2618972
724,Spain,2019,35-39,both sexes,729075,3441916,B,More Developed Regions,TRUE,3283021
724,Spain,2019,40-44,both sexes,742458,4050597,B,More Developed Regions,TRUE,4000876
724,Spain,2019,45-49,both sexes,655764,3884990,B,More Developed Regions,TRUE,3937623
724,Spain,2019,50-54,both sexes,535629,3592207,B,More Developed Regions,TRUE,3632242
724,Spain,2019,55-59,both sexes,393391,3352461,B,More Developed Regions,TRUE,3414085
724,Spain,2019,60-64,both sexes,278798,2840385,B,More Developed Regions,TRUE,2939311
724,Spain,2019,65-69,both sexes,206375,2360049,B,More Developed Regions,TRUE,2401343
724,Spain,2019,70-74,both sexes,155239,2175490.9999999995,B,More Developed Regions,TRUE,2204150
724,Spain,2019,75+,both sexes,203616,4647219,B,More Developed Regions,TRUE,4734997
724,Spain,2019,Total,both sexes,6104203,46736776,B,More Developed Regions,TRUE,46754783
724,Spain,2019,0-4,male,19107,1038501,B,More Developed Regions,TRUE,1025666.9999999999
724,Spain,2019,5-9,male,50646,1198575,B,More Developed Regions,TRUE,1156707
724,Spain,2019,10-14,male,84113,1276540,B,More Developed Regions,TRUE,1290642
724,Spain,2019,15-19,male,143390,1135091.9999999998,B,More Developed Regions,TRUE,1150896
724,Spain,2019,20-24,male,209374,1158980,B,More Developed Regions,TRUE,1154966
724,Spain,2019,25-29,male,246258,1214262,B,More Developed Regions,TRUE,1204153
724,Spain,2019,30-34,male,285509,1360661,B,More Developed Regions,TRUE,1316047
724,Spain,2019,35-39,male,346276,1718964,B,More Developed Regions,TRUE,1636394
724,Spain,2019,40-44,male,370005,2057321,B,More Developed Regions,TRUE,2026517
724,Spain,2019,45-49,male,326748,1983751,B,More Developed Regions,TRUE,2012530
724,Spain,2019,50-54,male,260576,1801956.0000000002,B,More Developed Regions,TRUE,1828634
724,Spain,2019,55-59,male,186752,1649984,B,More Developed Regions,TRUE,1684404
724,Spain,2019,60-64,male,128343,1377492,B,More Developed Regions,TRUE,1426256
724,Spain,2019,65-69,male,93465,1126819,B,More Developed Regions,TRUE,1147930
724,Spain,2019,70-74,male,71551,1008116,B,More Developed Regions,TRUE,1022777
724,Spain,2019,75+,male,91634,1853634.0000000002,B,More Developed Regions,TRUE,1893818
724,Spain,2019,Total,male,2913747,22960647.999999996,B,More Developed Regions,TRUE,22978338
724,Spain,2019,0-4,female,18107,977679.9999999999,B,More Developed Regions,TRUE,964429
724,Spain,2019,5-9,female,48077,1125661,B,More Developed Regions,TRUE,1087684
724,Spain,2019,10-14,female,85845,1195708,B,More Developed Regions,TRUE,1207312
724,Spain,2019,15-19,female,136310,1074999,B,More Developed Regions,TRUE,1087227
724,Spain,2019,20-24,female,218908,1106079,B,More Developed Regions,TRUE,1100943
724,Spain,2019,25-29,female,300722,1172812,B,More Developed Regions,TRUE,1157537
724,Spain,2019,30-34,female,357492,1355721,B,More Developed Regions,TRUE,1302925
724,Spain,2019,35-39,female,382799,1722935,B,More Developed Regions,TRUE,1646627
724,Spain,2019,40-44,female,372453,1993237,B,More Developed Regions,TRUE,1974359
724,Spain,2019,45-49,female,329016,1901196,B,More Developed Regions,TRUE,1925093
724,Spain,2019,50-54,female,275053,1790229,B,More Developed Regions,TRUE,1803608
724,Spain,2019,55-59,female,206639,1702474.0000000002,B,More Developed Regions,TRUE,1729681
724,Spain,2019,60-64,female,150455,1462902,B,More Developed Regions,TRUE,1513055
724,Spain,2019,65-69,female,112910,1233249,B,More Developed Regions,TRUE,1253413
724,Spain,2019,70-74,female,83688,1167409,B,More Developed Regions,TRUE,1181373
724,Spain,2019,75+,female,111982,2793842.999999999,B,More Developed Regions,TRUE,2841179
724,Spain,2019,Total,female,3190456,23776134,B,More Developed Regions,TRUE,23776445
724,Spain,2017,0-4,both sexes,39475,2016208,B,More Developed Regions,TRUE,1990096
724,Spain,2017,5-9,both sexes,97387,2324269,B,More Developed Regions,TRUE,2244391
724,Spain,2017,10-14,both sexes,194678,2472283,B,More Developed Regions,TRUE,2497954
724,Spain,2017,15-19,both sexes,316834,2210118,B,More Developed Regions,TRUE,2238123
724,Spain,2017,20-24,both sexes,393769,2265087,B,More Developed Regions,TRUE,2255909
724,Spain,2017,25-29,both sexes,513879,2387097,B,More Developed Regions,TRUE,2361690
724,Spain,2017,30-34,both sexes,670278,2716399,B,More Developed Regions,TRUE,2618972
724,Spain,2017,35-39,both sexes,789637,3441916,B,More Developed Regions,TRUE,3283021
724,Spain,2017,40-44,both sexes,739215,4050597,B,More Developed Regions,TRUE,4000876
724,Spain,2017,45-49,both sexes,639557,3884990,B,More Developed Regions,TRUE,3937623
724,Spain,2017,50-54,both sexes,484991,3592207,B,More Developed Regions,TRUE,3632242
724,Spain,2017,55-59,both sexes,334086,3352461,B,More Developed Regions,TRUE,3414085
724,Spain,2017,60-64,both sexes,233483,2840385,B,More Developed Regions,TRUE,2939311
724,Spain,2017,65-69,both sexes,184647,2360049,B,More Developed Regions,TRUE,2401343
724,Spain,2017,70-74,both sexes,132758,2175490.9999999995,B,More Developed Regions,TRUE,2204150
724,Spain,2017,75+,both sexes,182432,4647219,B,More Developed Regions,TRUE,4734997
724,Spain,2017,Total,both sexes,5947106,46736776,B,More Developed Regions,TRUE,46754783
724,Spain,2017,0-4,male,20535,1038501,B,More Developed Regions,TRUE,1025666.9999999999
724,Spain,2017,5-9,male,49833,1198575,B,More Developed Regions,TRUE,1156707
724,Spain,2017,10-14,male,97239,1276540,B,More Developed Regions,TRUE,1290642
724,Spain,2017,15-19,male,164353,1135091.9999999998,B,More Developed Regions,TRUE,1150896
724,Spain,2017,20-24,male,193278,1158980,B,More Developed Regions,TRUE,1154966
724,Spain,2017,25-29,male,231815,1214262,B,More Developed Regions,TRUE,1204153
724,Spain,2017,30-34,male,306670,1360661,B,More Developed Regions,TRUE,1316047
724,Spain,2017,35-39,male,388415,1718964,B,More Developed Regions,TRUE,1636394
724,Spain,2017,40-44,male,375961,2057321,B,More Developed Regions,TRUE,2026517
724,Spain,2017,45-49,male,324217,1983751,B,More Developed Regions,TRUE,2012530
724,Spain,2017,50-54,male,238779,1801956.0000000002,B,More Developed Regions,TRUE,1828634
724,Spain,2017,55-59,male,160913,1649984,B,More Developed Regions,TRUE,1684404
724,Spain,2017,60-64,male,108802,1377492,B,More Developed Regions,TRUE,1426256
724,Spain,2017,65-69,male,85026,1126819,B,More Developed Regions,TRUE,1147930
724,Spain,2017,70-74,male,62661,1008116,B,More Developed Regions,TRUE,1022777
724,Spain,2017,75+,male,83649,1853634.0000000002,B,More Developed Regions,TRUE,1893818
724,Spain,2017,Total,male,2892146,22960647.999999996,B,More Developed Regions,TRUE,22978338
724,Spain,2017,0-4,female,18940,977679.9999999999,B,More Developed Regions,TRUE,964429
724,Spain,2017,5-9,female,47554,1125661,B,More Developed Regions,TRUE,1087684
724,Spain,2017,10-14,female,97439,1195708,B,More Developed Regions,TRUE,1207312
724,Spain,2017,15-19,female,152481,1074999,B,More Developed Regions,TRUE,1087227
724,Spain,2017,20-24,female,200491,1106079,B,More Developed Regions,TRUE,1100943
724,Spain,2017,25-29,female,282064,1172812,B,More Developed Regions,TRUE,1157537
724,Spain,2017,30-34,female,363608,1355721,B,More Developed Regions,TRUE,1302925
724,Spain,2017,35-39,female,401222,1722935,B,More Developed Regions,TRUE,1646627
724,Spain,2017,40-44,female,363254,1993237,B,More Developed Regions,TRUE,1974359
724,Spain,2017,45-49,female,315340,1901196,B,More Developed Regions,TRUE,1925093
724,Spain,2017,50-54,female,246212,1790229,B,More Developed Regions,TRUE,1803608
724,Spain,2017,55-59,female,173173,1702474.0000000002,B,More Developed Regions,TRUE,1729681
724,Spain,2017,60-64,female,124681,1462902,B,More Developed Regions,TRUE,1513055
724,Spain,2017,65-69,female,99621,1233249,B,More Developed Regions,TRUE,1253413
724,Spain,2017,70-74,female,70097,1167409,B,More Developed Regions,TRUE,1181373
724,Spain,2017,75+,female,98783,2793842.999999999,B,More Developed Regions,TRUE,2841179
724,Spain,2017,Total,female,3054960,23776134,B,More Developed Regions,TRUE,23776445
724,Spain,2015,0-4,both sexes,63779,2016208,B,More Developed Regions,TRUE,1990096
724,Spain,2015,5-9,both sexes,146922,2324269,B,More Developed Regions,TRUE,2244391
724,Spain,2015,10-14,both sexes,255215,2472283,B,More Developed Regions,TRUE,2497954
724,Spain,2015,15-19,both sexes,349495,2210118,B,More Developed Regions,TRUE,2238123
724,Spain,2015,20-24,both sexes,453043,2265087,B,More Developed Regions,TRUE,2255909
724,Spain,2015,25-29,both sexes,610112,2387097,B,More Developed Regions,TRUE,2361690
724,Spain,2015,30-34,both sexes,753717,2716399,B,More Developed Regions,TRUE,2618972
724,Spain,2015,35-39,both sexes,769859,3441916,B,More Developed Regions,TRUE,3283021
724,Spain,2015,40-44,both sexes,671135,4050597,B,More Developed Regions,TRUE,4000876
724,Spain,2015,45-49,both sexes,542319,3884990,B,More Developed Regions,TRUE,3937623
724,Spain,2015,50-54,both sexes,385179,3592207,B,More Developed Regions,TRUE,3632242
724,Spain,2015,55-59,both sexes,266124,3352461,B,More Developed Regions,TRUE,3414085
724,Spain,2015,60-64,both sexes,188796,2840385,B,More Developed Regions,TRUE,2939311
724,Spain,2015,65-69,both sexes,147006,2360049,B,More Developed Regions,TRUE,2401343
724,Spain,2015,70-74,both sexes,112955,2175490.9999999995,B,More Developed Regions,TRUE,2204150
724,Spain,2015,75+,both sexes,137297,4647219,B,More Developed Regions,TRUE,4734997
724,Spain,2015,Total,both sexes,5852953,46736776,B,More Developed Regions,TRUE,46754783
724,Spain,2015,0-4,male,32202,1038501,B,More Developed Regions,TRUE,1025666.9999999999
724,Spain,2015,5-9,male,73939,1198575,B,More Developed Regions,TRUE,1156707
724,Spain,2015,10-14,male,128531,1276540,B,More Developed Regions,TRUE,1290642
724,Spain,2015,15-19,male,173934,1135091.9999999998,B,More Developed Regions,TRUE,1150896
724,Spain,2015,20-24,male,217798,1158980,B,More Developed Regions,TRUE,1154966
724,Spain,2015,25-29,male,285024,1214262,B,More Developed Regions,TRUE,1204153
724,Spain,2015,30-34,male,359604,1360661,B,More Developed Regions,TRUE,1316047
724,Spain,2015,35-39,male,383650,1718964,B,More Developed Regions,TRUE,1636394
724,Spain,2015,40-44,male,341117,2057321,B,More Developed Regions,TRUE,2026517
724,Spain,2015,45-49,male,272256,1983751,B,More Developed Regions,TRUE,2012530
724,Spain,2015,50-54,male,188650,1801956.0000000002,B,More Developed Regions,TRUE,1828634
724,Spain,2015,55-59,male,126115,1649984,B,More Developed Regions,TRUE,1684404
724,Spain,2015,60-64,male,87798,1377492,B,More Developed Regions,TRUE,1426256
724,Spain,2015,65-69,male,68422,1126819,B,More Developed Regions,TRUE,1147930
724,Spain,2015,70-74,male,52384,1008116,B,More Developed Regions,TRUE,1022777
724,Spain,2015,75+,male,63755,1853634.0000000002,B,More Developed Regions,TRUE,1893818
724,Spain,2015,Total,male,2855179,22960647.999999996,B,More Developed Regions,TRUE,22978338
724,Spain,2015,0-4,female,31577,977679.9999999999,B,More Developed Regions,TRUE,964429
724,Spain,2015,5-9,female,72983,1125661,B,More Developed Regions,TRUE,1087684
724,Spain,2015,10-14,female,126684,1195708,B,More Developed Regions,TRUE,1207312
724,Spain,2015,15-19,female,175561,1074999,B,More Developed Regions,TRUE,1087227
724,Spain,2015,20-24,female,235245,1106079,B,More Developed Regions,TRUE,1100943
724,Spain,2015,25-29,female,325088,1172812,B,More Developed Regions,TRUE,1157537
724,Spain,2015,30-34,female,394113,1355721,B,More Developed Regions,TRUE,1302925
724,Spain,2015,35-39,female,386209,1722935,B,More Developed Regions,TRUE,1646627
724,Spain,2015,40-44,female,330018,1993237,B,More Developed Regions,TRUE,1974359
724,Spain,2015,45-49,female,270063,1901196,B,More Developed Regions,TRUE,1925093
724,Spain,2015,50-54,female,196529,1790229,B,More Developed Regions,TRUE,1803608
724,Spain,2015,55-59,female,140009,1702474.0000000002,B,More Developed Regions,TRUE,1729681
724,Spain,2015,60-64,female,100998,1462902,B,More Developed Regions,TRUE,1513055
724,Spain,2015,65-69,female,78584,1233249,B,More Developed Regions,TRUE,1253413
724,Spain,2015,70-74,female,60571,1167409,B,More Developed Regions,TRUE,1181373
724,Spain,2015,75+,female,73542,2793842.999999999,B,More Developed Regions,TRUE,2841179
724,Spain,2015,Total,female,2997774,23776134,B,More Developed Regions,TRUE,23776445
728,South Sudan,2019,0-4,both sexes,68841,1697857,B R,Less Developed Regions,FALSE,1707392
728,South Sudan,2019,5-9,both sexes,65561,1534933,B R,Less Developed Regions,FALSE,1538290
728,South Sudan,2019,10-14,both sexes,68427,1365515,B R,Less Developed Regions,FALSE,1380431
728,South Sudan,2019,15-19,both sexes,72467,1188821,B R,Less Developed Regions,FALSE,1201470
728,South Sudan,2019,20-24,both sexes,81098,1048588,B R,Less Developed Regions,FALSE,1062165
728,South Sudan,2019,25-29,both sexes,87466,884328.0000000001,B R,Less Developed Regions,FALSE,900787
728,South Sudan,2019,30-34,both sexes,85133,725892,B R,Less Developed Regions,FALSE,744174
728,South Sudan,2019,35-39,both sexes,76041,578539,B R,Less Developed Regions,FALSE,589979
728,South Sudan,2019,40-44,both sexes,65150,485076,B R,Less Developed Regions,FALSE,491926
728,South Sudan,2019,45-49,both sexes,54705,398835.99999999994,B R,Less Developed Regions,FALSE,404911
728,South Sudan,2019,50-54,both sexes,43150,326482,B R,Less Developed Regions,FALSE,332202
728,South Sudan,2019,55-59,both sexes,34770,257827,B R,Less Developed Regions,FALSE,263323
728,South Sudan,2019,60-64,both sexes,26496,195873,B R,Less Developed Regions,FALSE,201377
728,South Sudan,2019,65-69,both sexes,16663,142405,B R,Less Developed Regions,FALSE,143560
728,South Sudan,2019,70-74,both sexes,9576,112156,B R,Less Developed Regions,FALSE,112230
728,South Sudan,2019,75+,both sexes,10008,118984.99999999999,B R,Less Developed Regions,FALSE,119512
728,South Sudan,2019,Total,both sexes,865552,11062113.000000004,B R,Less Developed Regions,FALSE,11193729
728,South Sudan,2019,0-4,male,30449,860000,B R,Less Developed Regions,FALSE,864864
728,South Sudan,2019,5-9,male,28679,776973,B R,Less Developed Regions,FALSE,778668
728,South Sudan,2019,10-14,male,34205,690624,B R,Less Developed Regions,FALSE,698291
728,South Sudan,2019,15-19,male,38457,599934,B R,Less Developed Regions,FALSE,606589
728,South Sudan,2019,20-24,male,42967,527148,B R,Less Developed Regions,FALSE,534100
728,South Sudan,2019,25-29,male,46258,442851,B R,Less Developed Regions,FALSE,451174
728,South Sudan,2019,30-34,male,44935,362537.00000000006,B R,Less Developed Regions,FALSE,371741
728,South Sudan,2019,35-39,male,40031,288622,B R,Less Developed Regions,FALSE,294345
728,South Sudan,2019,40-44,male,34163,241553,B R,Less Developed Regions,FALSE,245028
728,South Sudan,2019,45-49,male,28536,197382,B R,Less Developed Regions,FALSE,200529
728,South Sudan,2019,50-54,male,22358,159788,B R,Less Developed Regions,FALSE,162730
728,South Sudan,2019,55-59,male,18092,124357,B R,Less Developed Regions,FALSE,127112
728,South Sudan,2019,60-64,male,13929,92807,B R,Less Developed Regions,FALSE,95475
728,South Sudan,2019,65-69,male,9095,66361,B R,Less Developed Regions,FALSE,66705
728,South Sudan,2019,70-74,male,4753,52521,B R,Less Developed Regions,FALSE,52395
728,South Sudan,2019,75+,male,4770,53072,B R,Less Developed Regions,FALSE,53268
728,South Sudan,2019,Total,male,441677,5536530,B R,Less Developed Regions,FALSE,5603014
728,South Sudan,2019,0-4,female,38392,837855,B R,Less Developed Regions,FALSE,842528
728,South Sudan,2019,5-9,female,36882,757960,B R,Less Developed Regions,FALSE,759622
728,South Sudan,2019,10-14,female,34222,674891.0000000001,B R,Less Developed Regions,FALSE,682140
728,South Sudan,2019,15-19,female,34010,588887,B R,Less Developed Regions,FALSE,594881
728,South Sudan,2019,20-24,female,38131,521438.99999999994,B R,Less Developed Regions,FALSE,528065
728,South Sudan,2019,25-29,female,41208,441477,B R,Less Developed Regions,FALSE,449613
728,South Sudan,2019,30-34,female,40198,363356,B R,Less Developed Regions,FALSE,372433
728,South Sudan,2019,35-39,female,36010,289918,B R,Less Developed Regions,FALSE,295634
728,South Sudan,2019,40-44,female,30987,243523,B R,Less Developed Regions,FALSE,246898
728,South Sudan,2019,45-49,female,26169,201455,B R,Less Developed Regions,FALSE,204382
728,South Sudan,2019,50-54,female,20792,166693,B R,Less Developed Regions,FALSE,169472
728,South Sudan,2019,55-59,female,16678,133472.99999999997,B R,Less Developed Regions,FALSE,136211
728,South Sudan,2019,60-64,female,12567,103067,B R,Less Developed Regions,FALSE,105902
728,South Sudan,2019,65-69,female,7568,76042,B R,Less Developed Regions,FALSE,76855
728,South Sudan,2019,70-74,female,4823,59633.99999999999,B R,Less Developed Regions,FALSE,59835
728,South Sudan,2019,75+,female,5238,65914,B R,Less Developed Regions,FALSE,66244
728,South Sudan,2019,Total,female,423875,5525584,B R,Less Developed Regions,FALSE,5590715
728,South Sudan,2017,0-4,both sexes,67225,1697857,B R,Less Developed Regions,FALSE,1707392
728,South Sudan,2017,5-9,both sexes,64133,1534933,B R,Less Developed Regions,FALSE,1538290
728,South Sudan,2017,10-14,both sexes,66910,1365515,B R,Less Developed Regions,FALSE,1380431
728,South Sudan,2017,15-19,both sexes,70825,1188821,B R,Less Developed Regions,FALSE,1201470
728,South Sudan,2017,20-24,both sexes,79211,1048588,B R,Less Developed Regions,FALSE,1062165
728,South Sudan,2017,25-29,both sexes,85400,884328.0000000001,B R,Less Developed Regions,FALSE,900787
728,South Sudan,2017,30-34,both sexes,83107,725892,B R,Less Developed Regions,FALSE,744174
728,South Sudan,2017,35-39,both sexes,74236,578539,B R,Less Developed Regions,FALSE,589979
728,South Sudan,2017,40-44,both sexes,63597,485076,B R,Less Developed Regions,FALSE,491926
728,South Sudan,2017,45-49,both sexes,53375,398835.99999999994,B R,Less Developed Regions,FALSE,404911
728,South Sudan,2017,50-54,both sexes,42106,326482,B R,Less Developed Regions,FALSE,332202
728,South Sudan,2017,55-59,both sexes,33943,257827,B R,Less Developed Regions,FALSE,263323
728,South Sudan,2017,60-64,both sexes,25848,195873,B R,Less Developed Regions,FALSE,201377
728,South Sudan,2017,65-69,both sexes,16231,142405,B R,Less Developed Regions,FALSE,143560
728,South Sudan,2017,70-74,both sexes,9333,112156,B R,Less Developed Regions,FALSE,112230
728,South Sudan,2017,75+,both sexes,9759,118984.99999999999,B R,Less Developed Regions,FALSE,119512
728,South Sudan,2017,Total,both sexes,845239,11062113.000000004,B R,Less Developed Regions,FALSE,11193729
728,South Sudan,2017,0-4,male,29755,860000,B R,Less Developed Regions,FALSE,864864
728,South Sudan,2017,5-9,male,28073,776973,B R,Less Developed Regions,FALSE,778668
728,South Sudan,2017,10-14,male,33464,690624,B R,Less Developed Regions,FALSE,698291
728,South Sudan,2017,15-19,male,37603,599934,B R,Less Developed Regions,FALSE,606589
728,South Sudan,2017,20-24,male,41986,527148,B R,Less Developed Regions,FALSE,534100
728,South Sudan,2017,25-29,male,45186,442851,B R,Less Developed Regions,FALSE,451174
728,South Sudan,2017,30-34,male,43887,362537.00000000006,B R,Less Developed Regions,FALSE,371741
728,South Sudan,2017,35-39,male,39100,288622,B R,Less Developed Regions,FALSE,294345
728,South Sudan,2017,40-44,male,33364,241553,B R,Less Developed Regions,FALSE,245028
728,South Sudan,2017,45-49,male,27856,197382,B R,Less Developed Regions,FALSE,200529
728,South Sudan,2017,50-54,male,21829,159788,B R,Less Developed Regions,FALSE,162730
728,South Sudan,2017,55-59,male,17671,124357,B R,Less Developed Regions,FALSE,127112
728,South Sudan,2017,60-64,male,13595,92807,B R,Less Developed Regions,FALSE,95475
728,South Sudan,2017,65-69,male,8863,66361,B R,Less Developed Regions,FALSE,66705
728,South Sudan,2017,70-74,male,4636,52521,B R,Less Developed Regions,FALSE,52395
728,South Sudan,2017,75+,male,4652,53072,B R,Less Developed Regions,FALSE,53268
728,South Sudan,2017,Total,male,431520,5536530,B R,Less Developed Regions,FALSE,5603014
728,South Sudan,2017,0-4,female,37470,837855,B R,Less Developed Regions,FALSE,842528
728,South Sudan,2017,5-9,female,36060,757960,B R,Less Developed Regions,FALSE,759622
728,South Sudan,2017,10-14,female,33446,674891.0000000001,B R,Less Developed Regions,FALSE,682140
728,South Sudan,2017,15-19,female,33222,588887,B R,Less Developed Regions,FALSE,594881
728,South Sudan,2017,20-24,female,37225,521438.99999999994,B R,Less Developed Regions,FALSE,528065
728,South Sudan,2017,25-29,female,40214,441477,B R,Less Developed Regions,FALSE,449613
728,South Sudan,2017,30-34,female,39220,363356,B R,Less Developed Regions,FALSE,372433
728,South Sudan,2017,35-39,female,35136,289918,B R,Less Developed Regions,FALSE,295634
728,South Sudan,2017,40-44,female,30233,243523,B R,Less Developed Regions,FALSE,246898
728,South Sudan,2017,45-49,female,25519,201455,B R,Less Developed Regions,FALSE,204382
728,South Sudan,2017,50-54,female,20277,166693,B R,Less Developed Regions,FALSE,169472
728,South Sudan,2017,55-59,female,16272,133472.99999999997,B R,Less Developed Regions,FALSE,136211
728,South Sudan,2017,60-64,female,12253,103067,B R,Less Developed Regions,FALSE,105902
728,South Sudan,2017,65-69,female,7368,76042,B R,Less Developed Regions,FALSE,76855
728,South Sudan,2017,70-74,female,4697,59633.99999999999,B R,Less Developed Regions,FALSE,59835
728,South Sudan,2017,75+,female,5107,65914,B R,Less Developed Regions,FALSE,66244
728,South Sudan,2017,Total,female,413719,5525584,B R,Less Developed Regions,FALSE,5590715
728,South Sudan,2015,0-4,both sexes,78263,1697857,B R,Less Developed Regions,FALSE,1707392
728,South Sudan,2015,5-9,both sexes,107181,1534933,B R,Less Developed Regions,FALSE,1538290
728,South Sudan,2015,10-14,both sexes,93615,1365515,B R,Less Developed Regions,FALSE,1380431
728,South Sudan,2015,15-19,both sexes,71004,1188821,B R,Less Developed Regions,FALSE,1201470
728,South Sudan,2015,20-24,both sexes,73019,1048588,B R,Less Developed Regions,FALSE,1062165
728,South Sudan,2015,25-29,both sexes,79436,884328.0000000001,B R,Less Developed Regions,FALSE,900787
728,South Sudan,2015,30-34,both sexes,71045,725892,B R,Less Developed Regions,FALSE,744174
